1	1013.0
2	114.5
3	95.0
4	768.0
5	160.0
6	1097.0
7	491.0
8	168.0
9	150.0
10	459.0
11	242.0
12	140.5
13	113.0
14	163.0
15	465.5
16	365.0
17	442.0
18	1873.5
19	1833.0
20	869.0
21	1444.5
22	306.0
23	441.5
24	401.5
25	125.0
26	68.0
27	479.0
28	1721.5
29	335.5
30	161.0
31	196.0
32	383.0
33	591.0
34	294.0
35	94.0
36	158.0
37	87.0
38	251.0
39	400.0
40	388.0
41	706.0
42	1569.0
43	519.0
44	161.0
45	1546.5
46	168.0
47	427.5
48	133.0
49	89.5
50	862.0
51	1355.5
52	582.0
53	100.0
54	100.0
55	71.0
56	175.0
57	1615.0
58	437.0
59	466.0
60	82.0
61	158.0
62	1494.0
63	984.0
64	1948.5
65	137.0
66	1387.0
67	143.0
68	4074.5
69	201.0
70	268.0
71	126.0
72	187.0
73	779.5
74	756.0
75	223.0
76	367.0
77	116.0
78	193.0
79	269.0
80	711.5
81	72.0
82	767.5
83	390.5
84	1081.0
85	126.0
86	275.0
87	83.0
88	226.0
89	1799.0
90	220.0
91	1952.5
92	94.5
93	416.0
94	170.0
95	682.5
96	303.0
97	151.0
98	360.0
99	205.0
100	584.0
101	217.0
102	188.0
103	1473.0
104	957.5
105	2972.0
106	146.5
107	133.0
108	303.0
109	409.0
110	190.0
111	2157.5
112	233.5
113	547.0
114	106.5
115	422.0
116	299.0
117	551.0
118	84.0
119	898.0
120	75.0
121	191.0
122	1327.5
123	226.0
124	199.5
125	1389.5
126	125.0
127	68.5
128	144.0
129	549.0
130	99.0
131	237.5
132	1054.5
133	105.0
134	125.0
135	1013.0
136	368.0
137	561.0
138	77.5
139	416.0
140	2127.5
141	594.5
142	145.0
143	236.0
144	464.5
145	77.0
146	100.5
147	67.5
148	179.5
149	158.0
150	93.0
151	209.0
152	253.5
153	397.0
154	149.0
155	166.0
156	1469.5
157	73.0
158	89.0
159	317.5
160	1183.5
161	149.5
162	161.0
163	69.0
164	153.0
165	230.0
166	774.0
167	595.0
168	419.5
169	1143.0
170	167.0
171	380.0
172	99.5
173	87.0
174	245.0
175	85.0
176	146.0
177	3051.5
178	315.0
179	261.0
180	85.5
181	347.0
182	3430.5
183	218.0
184	496.5
185	166.0
186	922.0
187	974.0
188	211.0
189	82.0
190	258.0
191	318.0
192	89.0
193	133.0
194	69.5
195	660.0
196	126.0
197	135.0
198	803.0
199	1232.5
200	1272.5
201	451.0
202	1539.0
203	173.0
204	328.5
205	104.5
206	101.0
207	57.5
208	86.0
209	148.5
210	563.0
211	347.5
212	890.5
213	321.5
214	63.0
215	383.0
216	601.0
217	1693.0
218	87.5
219	1671.5
220	820.5
221	1366.0
222	791.5
223	245.5
224	230.0
225	274.0
226	1762.5
227	395.0
228	93.5
229	243.0
230	397.5
231	92.5
232	2802.0
233	495.0
234	708.0
235	237.0
236	119.0
237	168.0
238	162.0
239	1123.5
240	501.0
241	302.5
242	126.0
243	149.0
244	351.0
245	57.0
246	867.5
247	562.0
248	191.0
249	3866.5
250	114.0
251	112.0
252	159.5
253	204.5
254	505.5
255	113.0
256	686.5
257	64.0
258	105.0
259	90.5
260	571.5
261	204.5
262	177.0
263	780.5
264	199.5
265	546.0
266	630.0
267	238.0
268	422.0
269	105.0
270	128.0
271	137.0
272	112.5
273	220.0
274	4355.5
275	1647.0
276	180.0
277	100.0
278	77.5
279	642.0
280	764.5
281	67.5
282	956.0
283	116.0
284	327.0
285	142.5
286	401.5
287	398.5
288	3319.0
289	87.0
290	1106.0
291	132.0
292	1472.5
293	55.0
294	1141.0
295	153.5
296	112.5
297	187.0
298	2219.5
299	84.0
300	137.5
301	378.5
302	128.0
303	207.0
304	836.0
305	2657.0
306	371.5
307	2599.0
308	279.0
309	395.5
310	226.0
311	65.5
312	827.0
313	1167.0
314	390.0
315	111.0
316	159.0
317	705.0
318	3301.5
319	155.0
320	70.5
321	200.0
322	365.0
323	311.0
324	66.0
325	957.0
326	610.5
327	197.0
328	822.5
329	66.0
330	911.5
331	609.5
332	961.0
333	66.0
334	526.5
335	103.0
336	242.0
337	324.0
338	114.5
339	1510.0
340	118.0
341	197.5
342	194.0
343	239.5
344	260.0
345	242.0
346	604.0
347	160.0
348	257.0
349	138.0
350	130.0
351	517.0
352	1111.5
353	314.0
354	844.0
355	101.0
356	1162.0
357	1515.5
358	133.5
359	253.0
360	84.0
361	308.5
362	462.5
363	99.0
364	88.0
365	762.0
366	122.5
367	714.0
368	1333.0
369	437.5
370	330.0
371	186.5
372	792.0
373	319.0
374	120.0
375	129.0
376	540.5
377	512.5
378	192.0
379	122.0
380	4474.0
381	1679.0
382	1021.0
383	129.0
384	216.0
385	684.0
386	187.0
387	3346.5
388	105.0
389	140.0
390	311.0
391	1434.0
392	80.0
393	472.5
394	68.0
395	186.0
396	88.0
397	91.0
398	195.5
399	142.0
400	194.0
401	254.0
402	185.0
403	128.0
404	204.0
405	481.0
406	65.0
407	90.5
408	577.0
409	484.0
410	678.0
411	414.0
412	397.0
413	247.0
414	9151.5
415	384.0
416	156.5
417	299.0
418	338.5
419	589.5
420	539.0
421	152.0
422	309.0
423	85.5
424	507.0
425	1081.0
426	324.0
427	260.5
428	792.0
429	231.0
430	217.0
431	54.5
432	948.0
433	83.0
434	881.0
435	181.5
436	337.0
437	464.0
438	2130.5
439	86.5
440	128.5
441	203.5
442	25.5
443	152.5
444	160.0
445	297.0
446	270.0
447	302.0
448	5307.5
449	125.0
450	204.0
451	129.0
452	920.5
453	1226.0
454	169.5
455	197.0
456	164.0
457	173.0
458	245.0
459	113.0
460	344.5
461	79.5
462	1550.0
463	125.0
464	518.0
465	478.0
466	444.0
467	75.0
468	112.0
469	1708.0
470	281.0
471	108.5
472	119.5
473	126.5
474	7165.0
475	683.5
476	254.0
477	2242.0
478	62.0
479	601.0
480	2738.0
481	87.0
482	436.0
483	2634.5
484	1049.0
485	89.0
486	225.0
487	176.0
488	431.0
489	1955.5
490	357.0
491	266.0
492	468.0
493	225.0
494	93.0
495	1062.5
496	99.0
497	182.0
498	142.0
499	103.5
500	279.0
501	144.0
502	120.0
503	317.5
504	332.5
505	129.5
506	137.0
507	71.0
508	51.5
509	1502.0
510	313.5
511	214.5
512	189.0
513	124.5
514	1314.5
515	126.0
516	96.0
517	954.5
518	85.0
519	112.5
520	722.0
521	144.0
522	766.0
523	352.0
524	453.0
525	1771.0
526	243.0
527	688.0
528	253.5
529	80.0
530	102.0
531	83.0
532	214.0
533	166.5
534	1978.5
535	80.0
536	136.0
537	191.0
538	165.5
539	144.5
540	168.0
541	295.0
542	396.5
543	338.5
544	96.0
545	77.5
546	220.0
547	87.0
548	106.5
549	77.0
550	115.0
551	457.0
552	586.5
553	360.0
554	356.0
555	1997.0
556	130.5
557	104.0
558	220.0
559	460.0
560	1634.0
561	1703.0
562	945.5
563	703.0
564	562.0
565	106.0
566	262.0
567	864.5
568	95.0
569	80.0
570	652.5
571	288.0
572	639.0
573	1259.5
574	91.0
575	114.0
576	62.0
577	574.0
578	107.0
579	290.0
580	1539.0
581	175.0
582	225.5
583	184.5
584	341.0
585	264.5
586	908.0
587	656.0
588	182.0
589	161.0
590	2443.0
591	177.0
592	337.0
593	336.5
594	910.5
595	84.0
596	1436.5
597	1762.0
598	80.0
599	6547.0
600	2282.5
601	447.0
602	458.0
603	3308.0
604	348.0
605	709.5
606	4078.0
607	708.0
608	2604.5
609	121.0
